INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('210115-PYM-349', 97.50, 'CreditCard', 'Refunded', TO_TIMESTAMP('2021-01-15 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '210115-BKG-293884', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230820-PYM-979', 351.82, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-08-20 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230820-BKG-948726', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240514-PYM-421', 2800.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-05-14 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240514-BKG-283910', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230911-PYM-857', 817.82, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-11 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230911-BKG-583210', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240507-PYM-284', 1575.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-05-07 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240507-BKG-918746', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230927-PYM-912', 654.65, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-27 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230927-BKG-273846', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240616-PYM-143', 2750.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-06-16 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240616-BKG-475839', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230817-PYM-363', 312.73, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-08-17 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230817-BKG-293847', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240619-PYM-259', 775.00, 'CreditCard', 'Refunded', TO_TIMESTAMP('2024-06-19 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240619-BKG-583021', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230730-PYM-228', 408.07, 'CreditCard', 'Refunded', TO_TIMESTAMP('2023-07-30 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230730-BKG-394612', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240712-PYM-805', 2250.00, 'CreditCard', 'Refunded', TO_TIMESTAMP('2024-07-12 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240712-BKG-184756', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230622-PYM-531', 231.82, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-06-22 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230622-BKG-739281', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240515-PYM-554', 3500.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-05-15 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240515-BKG-293874', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230703-PYM-362', 647.08, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-07-03 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230703-BKG-847539', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240813-PYM-571', 2250.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-08-13 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240813-BKG-948362', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230714-PYM-596', 606.27, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-07-14 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230714-BKG-837562', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240520-PYM-997', 600.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-05-20 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240520-BKG-758193', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230921-PYM-342', 205.24, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-21 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230921-BKG-638594', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240622-PYM-795', 525.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-06-22 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240622-BKG-102948', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230715-PYM-258', 361.43, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-07-15 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230715-BKG-384716', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240704-PYM-191', 2175.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-07-04 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240704-BKG-203874', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230922-PYM-288', 344.03, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-22 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230922-BKG-948735', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240617-PYM-514', 3750.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-06-17 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240617-BKG-847329', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230716-PYM-957', 422.84, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-07-16 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230716-BKG-584762', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240801-PYM-739', 700.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-08-01 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240801-BKG-193847', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230820-PYM-522', 433.91, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-08-20 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230820-BKG-394872', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240701-PYM-788', 1650.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-07-01 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240701-BKG-837594', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230914-PYM-694', 402.62, 'CreditCard', 'Refunded', TO_TIMESTAMP('2023-09-14 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230914-BKG-583764', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240705-PYM-576', 525.00, 'CreditCard', 'Refunded', TO_TIMESTAMP('2024-07-05 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240705-BKG-193872', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230925-PYM-855', 212.32, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-25 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230925-BKG-948536', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240716-PYM-571', 2250.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-07-16 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240716-BKG-847362', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230819-PYM-752', 650.86, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-08-19 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230819-BKG-293847', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240729-PYM-608', 4000.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-07-29 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240729-BKG-948362', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230923-PYM-975', 427.78, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-23 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230923-BKG-847329', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240825-PYM-546', 675.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-08-25 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240825-BKG-293847', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230726-PYM-878', 340.06, 'CreditCard', 'Refunded', TO_TIMESTAMP('2023-07-26 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230726-BKG-583920', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240907-PYM-952', 1350.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-09-07 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240907-BKG-847328', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230621-PYM-349', 695.45, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-06-21 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230621-BKG-193847', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240808-PYM-233', 725.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-08-08 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240808-BKG-193847', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230909-PYM-722', 306.68, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-09 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230909-BKG-948726', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240909-PYM-131', 1350.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-09-09 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240909-BKG-293847', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230820-PYM-835', 462.84, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-08-20 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230820-BKG-847362', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240818-PYM-738', 4275.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-08-18 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240818-BKG-193847', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230910-PYM-474', 314.55, 'CreditCard', 'Refunded', TO_TIMESTAMP('2023-09-10 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230910-BKG-938472', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240829-PYM-832', 2250.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-08-29 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240829-BKG-193847', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230725-PYM-665', 384.75, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-07-25 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230725-BKG-847362', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240704-PYM-873', 3875.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-07-04 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240704-BKG-948726', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230813-PYM-535', 362.76, 'CreditCard', 'Refunded', TO_TIMESTAMP('2023-08-13 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230813-BKG-193847', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240731-PYM-276', 2025.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-07-31 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240731-BKG-293847', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230922-PYM-211', 294.89, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-22 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230922-BKG-847362', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240724-PYM-174', 700.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-07-24 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240724-BKG-193847', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230824-PYM-506', 727.09, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-08-24 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230824-BKG-394827', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240919-PYM-127', 4375.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-09-19 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240919-BKG-948726', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230822-PYM-360', 340.09, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-08-22 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230822-BKG-847290', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240702-PYM-121', 1575.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-07-02 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240702-BKG-394825', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230824-PYM-536', 361.59, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-08-24 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230824-BKG-394825', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240904-PYM-853', 2250.00, 'CreditCard', 'Refunded', TO_TIMESTAMP('2024-09-04 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240904-BKG-948726', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230929-PYM-108', 352.29, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-29 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230929-BKG-847290', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240803-PYM-921', 1950.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-08-03 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240803-BKG-847329', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230912-PYM-459', 601.57, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-12 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230912-BKG-938472', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240727-PYM-187', 750.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-07-27 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240727-BKG-847362', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230917-PYM-138', 495.41, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-17 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230917-BKG-193847', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240822-PYM-647', 1350.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-08-22 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240822-BKG-193847', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230831-PYM-384', 316.64, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-08-31 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230831-BKG-948735', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240811-PYM-825', 800.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-08-11 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240811-BKG-847362', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230923-PYM-552', 465.53, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-23 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230923-BKG-948736', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240902-PYM-918', 1650.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-09-02 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240902-BKG-193847', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230809-PYM-564', 545.32, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-08-09 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230809-BKG-847362', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240807-PYM-542', 700.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-08-07 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240807-BKG-948736', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230925-PYM-121', 495.41, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-25 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230925-BKG-847329', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240804-PYM-400', 2625.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-08-04 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240804-BKG-193847', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230821-PYM-131', 254.09, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-08-21 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230821-BKG-948736', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240909-PYM-777', 2775.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-09-09 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240909-BKG-847362', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230712-PYM-549', 209.86, 'CreditCard', 'Refunded', TO_TIMESTAMP('2023-07-12 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230712-BKG-847290', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240911-PYM-919', 725.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-09-11 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240911-BKG-948736', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230825-PYM-318', 562.91, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-08-25 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230825-BKG-847362', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240907-PYM-891', 6650.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-09-07 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240907-BKG-847329', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230918-PYM-222', 825.68, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-18 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230918-BKG-193847', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230928-PYM-306', 365.66, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-28 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230928-BKG-847290', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240805-PYM-266', 725.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-08-05 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240805-BKG-193847', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230813-PYM-209', 205.23, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-08-13 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230813-BKG-847362', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('240819-PYM-861', 2250.00, 'CreditCard', 'Completed', TO_TIMESTAMP('2024-08-19 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '240819-BKG-193847', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230921-PYM-560', 440.36, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-09-21 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230921-BKG-847290', NULL);
INSERT INTO Payment (PaymentID, PaymentAmount, PaymentMethod, PaymentStatus, PaymentDate, BookingID, PurchaseID) VALUES ('230806-PYM-203', 703.64, 'CreditCard', 'Completed', TO_TIMESTAMP('2023-08-06 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), '230806-BKG-847362', NULL);
