INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('210115-TKT-001', '1A', 'CLS0001', 'Cancelled', '210115-BKG-293884', 'PSG001', 'ISR862', 'FLA002', '97.5');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230702-TKT-401', '28A', 'CLS0003', 'Pending', '230702-BKG-182303', 'PSG401', 'ISR777', 'FLA052', '808.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230702-TKT-402', '28B', 'CLS0003', 'Pending', '230702-BKG-182303', 'PSG402', 'ISR573', 'FLA052', '808.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240110-TKT-403', '29A', 'CLS0004', 'Pending', '240110-BKG-849304', 'PSG403', 'ISR862', 'FLA053', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240110-TKT-404', '29B', 'CLS0004', 'Pending', '240110-BKG-849304', 'PSG404', 'ISR573', 'FLA053', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240321-TKT-405', '30A', 'CLS0005', 'Pending', '240321-BKG-592305', 'PSG405', 'ISR777', 'FLA054', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240321-TKT-406', '30B', 'CLS0005', 'Pending', '240321-BKG-592305', 'PSG406', 'ISR573', 'FLA054', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230618-TKT-407', '31A', 'CLS0001', 'Pending', '230618-BKG-293306', 'PSG407', 'ISR862', 'FLA055', '502.27');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230618-TKT-408', '31B', 'CLS0001', 'Pending', '230618-BKG-293306', 'PSG408', 'ISR573', 'FLA055', '502.27');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231010-TKT-409', '32A', 'CLS0002', 'Pending', '231010-BKG-874307', 'PSG409', 'ISR862', 'FLA056', '664.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231010-TKT-410', '32B', 'CLS0002', 'Pending', '231010-BKG-874307', 'PSG410', 'ISR573', 'FLA056', '664.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230720-TKT-411', '33A', 'CLS0003', 'Pending', '230720-BKG-985308', 'PSG411', 'ISR777', 'FLA057', '757.84');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230720-TKT-412', '33B', 'CLS0003', 'Pending', '230720-BKG-985308', 'PSG412', 'ISR573', 'FLA057', '757.84');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240115-TKT-413', '34A', 'CLS0004', 'Pending', '240115-BKG-192309', 'PSG413', 'ISR862', 'FLA058', '1200');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240115-TKT-414', '34B', 'CLS0004', 'Pending', '240115-BKG-192309', 'PSG414', 'ISR573', 'FLA058', '1200');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240310-TKT-415', '35A', 'CLS0005', 'Pending', '240310-BKG-485310', 'PSG415', 'ISR777', 'FLA059', '1445');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240310-TKT-416', '35B', 'CLS0005', 'Pending', '240310-BKG-485310', 'PSG416', 'ISR573', 'FLA059', '1445');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230625-TKT-417', '36A', 'CLS0001', 'Pending', '230625-BKG-927311', 'PSG417', 'ISR862', 'FLA060', '540.91');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230625-TKT-418', '36B', 'CLS0001', 'Pending', '230625-BKG-927311', 'PSG418', 'ISR573', 'FLA060', '540.91');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231105-TKT-419', '37A', 'CLS0002', 'Pending', '231105-BKG-489312', 'PSG419', 'ISR862', 'FLA061', '715.91');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231105-TKT-420', '37B', 'CLS0002', 'Pending', '231105-BKG-489312', 'PSG420', 'ISR573', 'FLA061', '715.91');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230818-TKT-421', '38A', 'CLS0003', 'Pending', '230818-BKG-981313', 'PSG421', 'ISR777', 'FLA062', '813.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230818-TKT-422', '38B', 'CLS0003', 'Pending', '230818-BKG-981313', 'PSG422', 'ISR573', 'FLA062', '813.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240122-TKT-423', '39A', 'CLS0004', 'Pending', '240122-BKG-582314', 'PSG423', 'ISR862', 'FLA063', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240122-TKT-424', '39B', 'CLS0004', 'Pending', '240122-BKG-582314', 'PSG424', 'ISR573', 'FLA063', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240317-TKT-425', '40A', 'CLS0005', 'Pending', '240317-BKG-738315', 'PSG425', 'ISR777', 'FLA064', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240317-TKT-426', '40B', 'CLS0005', 'Pending', '240317-BKG-738315', 'PSG426', 'ISR573', 'FLA064', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230712-TKT-427', '41A', 'CLS0001', 'Pending', '230712-BKG-295316', 'PSG427', 'ISR862', 'FLA065', '544.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230712-TKT-428', '41B', 'CLS0001', 'Pending', '230712-BKG-295316', 'PSG428', 'ISR573', 'FLA065', '544.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230920-TKT-429', '42A', 'CLS0002', 'Pending', '230920-BKG-486317', 'PSG429', 'ISR862', 'FLA066', '707.73');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230920-TKT-430', '42B', 'CLS0002', 'Pending', '230920-BKG-486317', 'PSG430', 'ISR573', 'FLA066', '707.73');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230815-TKT-431', '43A', 'CLS0003', 'Pending', '230815-BKG-567318', 'PSG431', 'ISR777', 'FLA067', '813.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230815-TKT-432', '43B', 'CLS0003', 'Pending', '230815-BKG-567318', 'PSG432', 'ISR573', 'FLA067', '813.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240222-TKT-433', '44A', 'CLS0004', 'Pending', '240222-BKG-683319', 'PSG433', 'ISR862', 'FLA068', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240222-TKT-434', '44B', 'CLS0004', 'Pending', '240222-BKG-683319', 'PSG434', 'ISR573', 'FLA068', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240319-TKT-435', '45A', 'CLS0005', 'Pending', '240319-BKG-493320', 'PSG435', 'ISR777', 'FLA069', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240319-TKT-436', '45B', 'CLS0005', 'Pending', '240319-BKG-493320', 'PSG436', 'ISR573', 'FLA069', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230718-TKT-437', '46A', 'CLS0001', 'Pending', '230718-BKG-284321', 'PSG437', 'ISR862', 'FLA070', '505.23');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230718-TKT-438', '46B', 'CLS0001', 'Pending', '230718-BKG-284321', 'PSG438', 'ISR573', 'FLA070', '505.23');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231010-TKT-439', '47A', 'CLS0002', 'Pending', '231010-BKG-657322', 'PSG439', 'ISR862', 'FLA071', '664.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231010-TKT-440', '47B', 'CLS0002', 'Pending', '231010-BKG-657322', 'PSG440', 'ISR573', 'FLA071', '664.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230901-TKT-441', '48A', 'CLS0003', 'Pending', '230901-BKG-347323', 'PSG441', 'ISR777', 'FLA072', '817.82');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230901-TKT-442', '48B', 'CLS0003', 'Pending', '230901-BKG-347323', 'PSG442', 'ISR573', 'FLA072', '817.82');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240215-TKT-443', '49A', 'CLS0004', 'Pending', '240215-BKG-582324', 'PSG443', 'ISR862', 'FLA073', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240215-TKT-444', '49B', 'CLS0004', 'Pending', '240215-BKG-582324', 'PSG444', 'ISR573', 'FLA073', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240405-TKT-445', '50A', 'CLS0005', 'Pending', '240405-BKG-738325', 'PSG445', 'ISR777', 'FLA074', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240405-TKT-446', '50B', 'CLS0005', 'Pending', '240405-BKG-738325', 'PSG446', 'ISR573', 'FLA074', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230625-TKT-447', '51A', 'CLS0001', 'Pending', '230625-BKG-384326', 'PSG447', 'ISR862', 'FLA075', '540.91');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230625-TKT-448', '51B', 'CLS0001', 'Pending', '230625-BKG-384326', 'PSG448', 'ISR573', 'FLA075', '540.91');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230928-TKT-449', '52A', 'CLS0002', 'Pending', '230928-BKG-497327', 'PSG449', 'ISR862', 'FLA076', '707.73');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230928-TKT-450', '52B', 'CLS0002', 'Pending', '230928-BKG-497327', 'PSG450', 'ISR573', 'FLA076', '707.73');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230812-TKT-451', '53A', 'CLS0003', 'Pending', '230812-BKG-738328', 'PSG451', 'ISR777', 'FLA077', '813.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230812-TKT-452', '53B', 'CLS0003', 'Pending', '230812-BKG-738328', 'PSG452', 'ISR573', 'FLA077', '813.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240125-TKT-453', '54A', 'CLS0004', 'Pending', '240125-BKG-582329', 'PSG453', 'ISR862', 'FLA078', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240125-TKT-454', '54B', 'CLS0004', 'Pending', '240125-BKG-582329', 'PSG454', 'ISR573', 'FLA078', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240315-TKT-455', '55A', 'CLS0005', 'Pending', '240315-BKG-849330', 'PSG455', 'ISR777', 'FLA079', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240315-TKT-456', '55B', 'CLS0005', 'Pending', '240315-BKG-849330', 'PSG456', 'ISR573', 'FLA079', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230722-TKT-457', '56A', 'CLS0001', 'Pending', '230722-BKG-295331', 'PSG457', 'ISR862', 'FLA080', '544.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230722-TKT-458', '56B', 'CLS0001', 'Pending', '230722-BKG-295331', 'PSG458', 'ISR573', 'FLA080', '544.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230920-TKT-459', '57A', 'CLS0002', 'Pending', '230920-BKG-738332', 'PSG459', 'ISR862', 'FLA081', '707.73');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230920-TKT-460', '57B', 'CLS0002', 'Pending', '230920-BKG-738332', 'PSG460', 'ISR573', 'FLA081', '707.73');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230810-TKT-461', '58A', 'CLS0003', 'Pending', '230810-BKG-984333', 'PSG461', 'ISR777', 'FLA082', '813.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230810-TKT-462', '58B', 'CLS0003', 'Pending', '230810-BKG-984333', 'PSG462', 'ISR573', 'FLA082', '813.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240119-TKT-463', '59A', 'CLS0004', 'Pending', '240119-BKG-485334', 'PSG463', 'ISR862', 'FLA083', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240119-TKT-464', '59B', 'CLS0004', 'Pending', '240119-BKG-485334', 'PSG464', 'ISR573', 'FLA083', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240305-TKT-465', '60A', 'CLS0005', 'Pending', '240305-BKG-849335', 'PSG465', 'ISR777', 'FLA084', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240305-TKT-466', '60B', 'CLS0005', 'Pending', '240305-BKG-849335', 'PSG466', 'ISR573', 'FLA084', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230725-TKT-467', '61A', 'CLS0001', 'Pending', '230725-BKG-495336', 'PSG467', 'ISR862', 'FLA085', '544.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230725-TKT-468', '61B', 'CLS0001', 'Pending', '230725-BKG-495336', 'PSG468', 'ISR573', 'FLA085', '544.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230925-TKT-469', '62A', 'CLS0002', 'Pending', '230925-BKG-394337', 'PSG469', 'ISR862', 'FLA086', '707.73');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230925-TKT-470', '62B', 'CLS0002', 'Pending', '230925-BKG-394337', 'PSG470', 'ISR573', 'FLA086', '707.73');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230805-TKT-471', '63A', 'CLS0003', 'Pending', '230805-BKG-284338', 'PSG471', 'ISR777', 'FLA087', '813.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230805-TKT-472', '63B', 'CLS0003', 'Pending', '230805-BKG-284338', 'PSG472', 'ISR573', 'FLA087', '813.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240125-TKT-473', '64A', 'CLS0004', 'Pending', '240125-BKG-738339', 'PSG473', 'ISR862', 'FLA088', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240125-TKT-474', '64B', 'CLS0004', 'Pending', '240125-BKG-738339', 'PSG474', 'ISR573', 'FLA088', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240318-TKT-475', '65A', 'CLS0005', 'Pending', '240318-BKG-849340', 'PSG475', 'ISR777', 'FLA089', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240318-TKT-476', '65B', 'CLS0005', 'Pending', '240318-BKG-849340', 'PSG476', 'ISR573', 'FLA089', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230620-TKT-477', '66A', 'CLS0001', 'Pending', '230620-BKG-583341', 'PSG477', 'ISR862', 'FLA090', '502.27');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230620-TKT-478', '66B', 'CLS0001', 'Pending', '230620-BKG-583341', 'PSG478', 'ISR573', 'FLA090', '502.27');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230929-TKT-479', '67A', 'CLS0002', 'Pending', '230929-BKG-849342', 'PSG479', 'ISR862', 'FLA091', '660.55');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230929-TKT-480', '67B', 'CLS0002', 'Pending', '230929-BKG-849342', 'PSG480', 'ISR573', 'FLA091', '660.55');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230822-TKT-481', '68A', 'CLS0003', 'Pending', '230822-BKG-972343', 'PSG481', 'ISR777', 'FLA092', '762.27');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230822-TKT-482', '68B', 'CLS0003', 'Pending', '230822-BKG-972343', 'PSG482', 'ISR573', 'FLA092', '762.27');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240105-TKT-483', '69A', 'CLS0004', 'Pending', '240105-BKG-194344', 'PSG483', 'ISR862', 'FLA093', '1200');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240105-TKT-484', '69B', 'CLS0004', 'Pending', '240105-BKG-194344', 'PSG484', 'ISR573', 'FLA093', '1200');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240317-TKT-485', '70A', 'CLS0005', 'Pending', '240317-BKG-583345', 'PSG485', 'ISR777', 'FLA094', '1445');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240317-TKT-486', '70B', 'CLS0005', 'Pending', '240317-BKG-583345', 'PSG486', 'ISR573', 'FLA094', '1445');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230730-TKT-487', '71A', 'CLS0001', 'Pending', '230730-BKG-473346', 'PSG487', 'ISR862', 'FLA095', '544.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230730-TKT-488', '71B', 'CLS0001', 'Pending', '230730-BKG-473346', 'PSG488', 'ISR573', 'FLA095', '544.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231015-TKT-489', '72A', 'CLS0002', 'Pending', '231015-BKG-394347', 'PSG489', 'ISR862', 'FLA096', '711.82');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('231015-TKT-490', '72B', 'CLS0002', 'Pending', '231015-BKG-394347', 'PSG490', 'ISR573', 'FLA096', '711.82');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230820-TKT-491', '73A', 'CLS0003', 'Pending', '230820-BKG-485348', 'PSG491', 'ISR777', 'FLA097', '813.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230820-TKT-492', '73B', 'CLS0003', 'Pending', '230820-BKG-485348', 'PSG492', 'ISR573', 'FLA097', '813.09');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240110-TKT-493', '74A', 'CLS0004', 'Pending', '240110-BKG-583349', 'PSG493', 'ISR862', 'FLA098', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240110-TKT-494', '74B', 'CLS0004', 'Pending', '240110-BKG-583349', 'PSG494', 'ISR573', 'FLA098', '1275');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240322-TKT-495', '75A', 'CLS0005', 'Pending', '240322-BKG-849350', 'PSG495', 'ISR777', 'FLA099', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('240322-TKT-496', '75B', 'CLS0005', 'Pending', '240322-BKG-849350', 'PSG496', 'ISR573', 'FLA099', '1530');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230718-TKT-497', '76A', 'CLS0001', 'Pending', '230718-BKG-192351', 'PSG497', 'ISR862', 'FLA100', '466.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230718-TKT-498', '76B', 'CLS0001', 'Pending', '230718-BKG-192351', 'PSG498', 'ISR573', 'FLA100', '466.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230925-TKT-499', '77A', 'CLS0002', 'Pending', '230925-BKG-573352', 'PSG499', 'ISR862', 'FLA101', '613.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230925-TKT-500', '77B', 'CLS0002', 'Pending', '230925-BKG-573352', 'PSG500', 'ISR573', 'FLA101', '613.36');
INSERT INTO Ticket (TicketID, SeatNumber, ClassID, TicketStatus, BookingID, PassengerID, InsuranceID, FlightID, TicketPrice) VALUES ('230822-TKT-501', '78A', 'CLS0003', 'Pending', '230822-BKG-485353', 'PSG501', 'ISR777', 'FLA102', '711.45');
